rank,source_family_id,pmcid,decision,exception_reason,priority_score,missing_review_fields,observation_locator_count,cell_state_tags,modality_tags,mechanics_tags
328,doi:10.1186/s12935-026-04322-2,PMC13227730,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,2,apoptotic;cancer_tumor;epithelial;immune;migrating;stem_progenitor,immunofluorescence;western_blot,
329,doi:10.1186/s12943-026-02617-6,PMC13049746,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,6,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;immune;migrating;stem_progenitor,flow_cytometry;pcr;single_cell_sequencing;western_blot,
330,doi:10.1186/s12943-026-02652-3,PMC13214137,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,7,cancer_tumor;differentiating;epithelial;fibroblast;migrating;stem_progenitor,immunofluorescence;pcr;single_cell_sequencing;western_blot,
331,doi:10.1186/s12967-025-07298-1,PMC13104274,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,7,cancer_tumor;differentiating;epithelial;fibroblast;migrating;muscle,immunofluorescence;pcr;western_blot,
332,doi:10.1186/s12967-026-08300-0,PMC13274032,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,8,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;migrating,flow_cytometry;pcr;single_cell_sequencing;western_blot,
333,doi:10.1186/s12974-026-03708-3,PMC12924220,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,6,apoptotic;differentiating;immune;neural;stem_progenitor,flow_cytometry;immunofluorescence;pcr;western_blot,strain_deformation
334,doi:10.1186/s13046-026-03660-3,PMC12997712,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,8,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;immune;mitotic;stem_progenitor,flow_cytometry;immunofluorescence;single_cell_sequencing,
335,doi:10.1186/s13062-026-00732-4,PMC12952090,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,4,apoptotic;differentiating;fibroblast;immune;migrating;muscle,immunofluorescence;pcr;single_cell_sequencing;western_blot,
336,doi:10.1186/s13148-019-0617-1,PMC6360658,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,1,differentiating;fibroblast;immune;mitotic;stem_progenitor,flow_cytometry,
337,doi:10.1186/s13287-019-1374-y,PMC6712625,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,4,differentiating;fibroblast;migrating;neural;stem_progenitor,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing,
338,doi:10.1186/s40478-017-0476-y,PMC5645909,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,9,differentiating;immune;neural,immunofluorescence;live_cell_imaging,strain_deformation
339,doi:10.1242/dev.205265,PMC12746075,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,8,migrating,immunofluorescence,strain_deformation
340,doi:10.1242/jcs.263637,PMC11925395,manual_priority,NONE,19,affiliation_resolved_lab_group;correction_retraction_check;independent_replication_check;source_data,7,stem_progenitor,flow_cytometry;immunofluorescence;western_blot,
341,doi:10.1242/jcs.264375,PMC12752515,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,12,immune;migrating,immunofluorescence;live_cell_imaging;western_blot,migration_speed
342,doi:10.1242/jcs.264494,PMC12863304,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,11,apoptotic;cancer_tumor;mitotic,immunofluorescence;live_cell_imaging;pcr;western_blot,strain_deformation
343,doi:10.1371/journal.pone.0024847,PMC3173483,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,7,differentiating;stem_progenitor,immunofluorescence;western_blot,strain_deformation
344,doi:10.15252/embj.201899016,PMC6028027,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,9,cancer_tumor;differentiating;epithelial;migrating;muscle,immunofluorescence;pcr;western_blot,
345,doi:10.2147/dddt.s605489,PMC13157850,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,15,apoptotic;migrating;muscle,immunofluorescence;western_blot,
346,doi:10.3389/fcell.2021.669086,PMC8247578,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,6,differentiating;epithelial,immunofluorescence,
347,doi:10.3389/fcell.2025.1699698,PMC12727941,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;independent_replication_check,6,apoptotic;immune;migrating;mitotic,flow_cytometry;live_cell_imaging;pcr,
348,doi:10.3389/fcell.2026.1803439,PMC13143943,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,8,cancer_tumor;differentiating;epithelial;immune;migrating,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing;western_blot,
349,doi:10.3389/fimmu.2026.1718849,PMC12913547,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,7,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast;immune;migrating;stem_progenitor,flow_cytometry;pcr;single_cell_sequencing,
350,doi:10.3389/fncel.2015.00363,PMC4585148,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,11,migrating;neural;stem_progenitor,traction_force_microscopy,migration_speed;strain_deformation;traction_force;viscosity_viscoelasticity
351,doi:10.3389/fonc.2026.1769833,PMC13222828,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,8,cancer_tumor;differentiating;epithelial;migrating;stem_progenitor,live_cell_imaging;western_blot,
352,doi:10.3389/fphar.2026.1734640,PMC13219017,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,6,apoptotic;cancer_tumor;epithelial;migrating,immunofluorescence;pcr;western_blot,
353,doi:10.3389/fphys.2018.01121,PMC6107778,exception_candidate,rare_modality,19,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check,4,cancer_tumor;migrating,afm;optical_tweezers,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
354,doi:10.3389/fphys.2019.00224,PMC6423482,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,9,apoptotic;cancer_tumor;differentiating;fibroblast;migrating,flow_cytometry;immunofluorescence;live_cell_imaging;pcr;single_cell_sequencing,
355,doi:10.3389/fphys.2024.1425620,PMC11420013,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;cell_type_state;correction_retraction_check;exclusions;independent_replication_check,7,,immunofluorescence;western_blot,strain_deformation;traction_force;viscosity_viscoelasticity
356,doi:10.3390/biomedicines14030633,PMC13024041,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,6,fibroblast;muscle;neural,pcr;western_blot,strain_deformation
357,doi:10.3390/cells14211741,PMC12610839,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,7,mitotic;muscle,pcr;western_blot,
358,doi:10.3390/cells15060508,PMC13025859,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,4,apoptotic;cancer_tumor;immune;neural,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing;western_blot,
359,doi:10.3390/cells7090136,PMC6162683,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;source_data,5,apoptotic;epithelial;migrating;muscle,immunofluorescence;live_cell_imaging;pcr,migration_speed;stiffness_modulus;strain_deformation
360,doi:10.3390/ijms262210892,PMC12652201,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,5,apoptotic;cancer_tumor;differentiating;epithelial;migrating;stem_progenitor,flow_cytometry;single_cell_sequencing,
361,doi:10.3390/ijms27041866,PMC12940621,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,5,cancer_tumor;differentiating;epithelial;migrating,immunofluorescence;pcr;western_blot,
362,doi:10.3390/ijms27104234,PMC13208031,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,9,apoptotic;cancer_tumor;epithelial;migrating,pcr;western_blot,
363,doi:10.3390/jfb17060299,PMC13302221,manual_priority,NONE,19,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;measurement_modality;source_data,8,differentiating;muscle,,strain_deformation
364,doi:10.7150/ijbs.119262,PMC13282778,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,6,apoptotic;differentiating;fibroblast;immune;mitotic;neural;stem_progenitor,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing;western_blot,
365,doi:10.7554/elife.44667,PMC6726422,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,12,differentiating;fibroblast;neural,immunofluorescence;pcr;western_blot,
366,doi:10.7554/elife.47970,PMC6845233,manual_priority,NONE,19,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check,15,differentiating;fibroblast;stem_progenitor,flow_cytometry;immunofluorescence;pcr;western_blot,
367,doi:10.1002/advs.202512149,PMC12955916,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,10,differentiating;immune;migrating;neural,flow_cytometry;immunofluorescence;pcr;western_blot,
368,doi:10.1002/advs.202515693,PMC12904018,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,9,fibroblast;immune;migrating;muscle,immunofluorescence,
369,doi:10.1002/advs.202519191,PMC13042690,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,10,cancer_tumor;differentiating;epithelial;fibroblast;immune,immunofluorescence;pcr;western_blot,
370,doi:10.1002/ctm2.70698,PMC13181338,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,cancer_tumor;epithelial;fibroblast;immune;migrating;stem_progenitor,flow_cytometry;immunofluorescence;pcr;western_blot,
371,doi:10.1002/glia.23630,PMC6557696,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,fibroblast;mitotic;neural;stem_progenitor,flow_cytometry;pcr,
372,doi:10.1002/mco2.70828,PMC13263789,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,9,apoptotic;cancer_tumor;epithelial;immune,flow_cytometry;western_blot,
373,doi:10.1002/sctm.19-0147,PMC6877769,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,differentiating;neural;stem_progenitor,immunofluorescence;pcr,
374,doi:10.1007/s00438-026-02371-w,PMC12960442,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;units,3,apoptotic;cancer_tumor;differentiating;epithelial;immune;mitotic,flow_cytometry;pcr;single_cell_sequencing;western_blot,
375,doi:10.1007/s12035-026-05903-y,PMC13190451,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,differentiating;fibroblast;mitotic;neural;stem_progenitor,pcr,
376,doi:10.1007/s12672-026-04400-x,PMC12881234,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,4,cancer_tumor;epithelial;immune;migrating,immunofluorescence;western_blot,
377,doi:10.1016/j.isci.2025.112067,PMC11964680,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;exclusions;independent_replication_check;source_data,9,differentiating;epithelial;immune;migrating,immunofluorescence;piv;traction_force_microscopy,membrane_tension;pressure;stiffness_modulus;traction_force
378,doi:10.1016/j.isci.2026.115549,PMC13122223,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,10,apoptotic;migrating,flow_cytometry;immunofluorescence;western_blot,
379,doi:10.1016/j.isci.2026.115716,PMC13141472,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,epithelial;migrating,immunofluorescence;pcr;western_blot,
380,doi:10.1016/j.isci.2026.116096,PMC13223982,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,differentiating;epithelial;fibroblast;immune,immunofluorescence;pcr,stiffness_modulus;strain_deformation
381,doi:10.1016/j.jbc.2024.107335,PMC11143907,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,apoptotic,flow_cytometry;immunofluorescence;pcr;western_blot,
382,doi:10.1016/j.jbc.2026.111135,PMC12860955,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,9,differentiating;epithelial;fibroblast;immune;muscle,immunofluorescence;single_cell_sequencing;western_blot,
383,doi:10.1016/j.jhepr.2020.100145,PMC7479345,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,7,cancer_tumor;muscle,immunofluorescence,stiffness_modulus;strain_deformation
384,doi:10.1016/j.jhepr.2026.101789,PMC13158412,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,cancer_tumor;epithelial;immune;migrating,immunofluorescence;pcr;western_blot,
385,doi:10.1016/j.stem.2018.09.008,PMC6179960,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,3,apoptotic;differentiating;mitotic;neural;stem_progenitor,immunofluorescence;pcr;western_blot,
386,doi:10.1016/j.stemcr.2015.10.017,PMC4682285,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,differentiating;muscle;stem_progenitor,afm;flow_cytometry;traction_force_microscopy,strain_deformation;traction_force
387,doi:10.1016/j.stemcr.2019.08.013,PMC6829750,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,differentiating;fibroblast;muscle;stem_progenitor,flow_cytometry;pcr,
388,doi:10.1016/j.xcrm.2026.102591,PMC12923982,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,apoptotic;cancer_tumor;epithelial;migrating,afm;flow_cytometry;immunofluorescence;pcr;western_blot,stiffness_modulus
389,doi:10.1016/j.xcrm.2026.102714,PMC13130670,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,11,differentiating;immune,flow_cytometry;immunofluorescence;pcr;western_blot,
390,doi:10.1016/j.xpro.2025.103965,PMC12309584,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,3,apoptotic;differentiating;fibroblast;neural;stem_progenitor,immunofluorescence,
391,doi:10.1038/ncomms9574,PMC4634219,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,differentiating;epithelial;fibroblast;muscle;stem_progenitor,immunofluorescence;pcr;western_blot,strain_deformation
392,doi:10.1038/s41388-018-0631-3,PMC6755965,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,cancer_tumor;fibroblast;immune,afm;immunofluorescence;magnetic_tweezers;pcr;traction_force_microscopy,migration_speed;stiffness_modulus;traction_force
393,doi:10.1038/s41392-026-02620-9,PMC13018198,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,17,apoptotic;differentiating;immune;muscle;neural;stem_progenitor,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing;western_blot,
394,doi:10.1038/s41419-019-1397-4,PMC6393505,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,cancer_tumor;epithelial;migrating,flow_cytometry;immunofluorescence;pcr,
395,doi:10.1038/s41467-017-01322-9,PMC5665863,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;independent_replication_check;measurement_modality,10,apoptotic;differentiating;epithelial;migrating;mitotic;stem_progenitor,,
396,doi:10.1038/s41467-019-10219-8,PMC6554348,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,neural,immunofluorescence;western_blot,strain_deformation
397,doi:10.1038/s41467-019-12003-0,PMC6739418,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,differentiating;epithelial;mitotic;stem_progenitor,flow_cytometry,
398,doi:10.1038/s41467-026-69602-x,PMC13035906,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,13,epithelial;fibroblast;immune;muscle,immunofluorescence;live_cell_imaging;pcr;single_cell_sequencing,
399,doi:10.1038/s41540-025-00601-2,PMC12572407,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,cancer_tumor;epithelial;migrating,afm;flow_cytometry;pcr,stiffness_modulus;strain_deformation
400,doi:10.1038/s41556-018-0232-y,PMC6314017,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,8,differentiating;epithelial;stem_progenitor,immunofluorescence;pcr,
401,doi:10.1038/s41598-018-27184-9,PMC5995871,manual_priority,NONE,18,affiliation_resolved_lab_group;correction_retraction_check;exclusions;independent_replication_check;source_data,6,cancer_tumor;differentiating;epithelial;fibroblast;migrating,flow_cytometry;immunofluorescence;pcr;western_blot,
402,doi:10.1038/s41598-018-34747-3,PMC6226511,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,apoptotic;differentiating;fibroblast,immunofluorescence;pcr,
403,doi:10.1038/s41598-019-50866-x,PMC6803685,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,10,cancer_tumor;migrating;mitotic,immunofluorescence;live_cell_imaging;western_blot,
404,doi:10.1038/s41598-019-56739-7,PMC6934682,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,apoptotic;cancer_tumor,western_blot,viscosity_viscoelasticity
405,doi:10.1038/s41598-020-76117-y,PMC7645754,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,3,differentiating;fibroblast;mitotic;stem_progenitor,pcr,
406,doi:10.1038/s41598-025-27134-2,PMC12663238,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,cancer_tumor;epithelial;migrating;muscle,immunofluorescence;pcr;western_blot,migration_speed
407,doi:10.1038/s41598-025-27140-4,PMC12627602,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,4,apoptotic;differentiating;epithelial;migrating,afm;immunofluorescence;western_blot,
408,doi:10.1038/s41598-025-28261-6,PMC12749163,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,apoptotic;cancer_tumor;epithelial;immune;migrating;mitotic,immunofluorescence;western_blot,
409,doi:10.1038/s41598-025-99383-0,PMC12056193,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;exclusions;independent_replication_check,7,apoptotic;cancer_tumor;migrating;neural,flow_cytometry;immunofluorescence;pcr;western_blot,
410,doi:10.1038/s42003-026-10493-5,PMC13282386,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,4,apoptotic;differentiating;immune;migrating;muscle;stem_progenitor,immunofluorescence;pcr,
411,doi:10.1038/s44385-026-00066-w,PMC13055082,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,differentiating;epithelial;fibroblast;stem_progenitor,immunofluorescence;pcr,
412,doi:10.1038/srep31547,PMC4985743,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,differentiating;fibroblast;stem_progenitor,immunofluorescence;pcr,stiffness_modulus;strain_deformation;viscosity_viscoelasticity
413,doi:10.1039/d1ra01277k,PMC8697701,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,cancer_tumor;epithelial;migrating,afm;micropipette_aspiration;piv;traction_force_microscopy,stiffness_modulus;traction_force
414,doi:10.1073/pnas.2320769121,PMC11260091,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,6,immune;migrating;mitotic,live_cell_imaging,membrane_tension;strain_deformation
415,doi:10.1073/pnas.2405560121,PMC11406304,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;exclusions;independent_replication_check;source_data,8,epithelial;migrating,afm;immunofluorescence;pcr;western_blot,cortical_tension;migration_speed;stiffness_modulus;strain_deformation;viscosity_viscoelasticity
416,doi:10.1073/pnas.2524111122,PMC12685142,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,8,differentiating;neural;stem_progenitor,western_blot,
417,doi:10.1083/jcb.201505007,PMC4602038,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,apoptotic;cancer_tumor;differentiating;epithelial;fibroblast,afm;flow_cytometry;immunofluorescence;western_blot,adhesion_force;stiffness_modulus
418,doi:10.1083/jcb.201708137,PMC5987719,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,7,differentiating;migrating,immunofluorescence;pcr,strain_deformation
419,doi:10.1091/mbc.e18-08-0545,PMC6589788,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,cancer_tumor;differentiating;epithelial,afm;flow_cytometry;immunofluorescence;traction_force_microscopy,stiffness_modulus;strain_deformation;traction_force
420,doi:10.1093/stmcls/sxag009,PMC13017134,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,8,apoptotic;differentiating;stem_progenitor,pcr;western_blot,
421,doi:10.1096/fj.202600886r,PMC13264399,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,apoptotic;differentiating;epithelial;fibroblast;migrating;muscle,immunofluorescence;pcr;western_blot,
422,doi:10.1115/1.4042317,PMC7164499,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,4,migrating;muscle,immunofluorescence,migration_speed;stiffness_modulus;strain_deformation;traction_force
423,doi:10.1126/sciadv.aea7025,PMC13101866,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,10,epithelial;migrating,immunofluorescence;pcr,cell_volume;strain_deformation
424,doi:10.1126/science.ady3136,PMC7619039,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,6,differentiating;fibroblast,afm;immunofluorescence;pcr;single_cell_sequencing;western_blot,
425,doi:10.1128/jb.00503-25,PMC12713402,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,8,differentiating;mitotic,western_blot,strain_deformation
426,doi:10.1155/2019/1484736,PMC6500679,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,7,apoptotic;differentiating;epithelial;fibroblast;muscle,flow_cytometry;pcr;western_blot,
427,doi:10.1155/jp/8266780,PMC13140943,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,1,differentiating;epithelial;migrating;muscle,immunofluorescence;pcr;western_blot,
428,doi:10.1172/jci200260,PMC13132380,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,8,cancer_tumor;differentiating;epithelial;fibroblast;migrating;neural;stem_progenitor,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing;western_blot,
429,doi:10.1186/s11658-025-00765-z,PMC12291249,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,2,apoptotic;differentiating;fibroblast;migrating;mitotic;neural;stem_progenitor,immunofluorescence;single_cell_sequencing;western_blot,
430,doi:10.1186/s11658-026-00898-9,PMC13154437,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,9,apoptotic;differentiating;epithelial;fibroblast;immune;migrating;muscle;stem_progenitor,flow_cytometry;immunofluorescence;pcr;single_cell_sequencing;western_blot,
431,doi:10.1186/s12870-025-07632-1,PMC12642101,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,8,differentiating;mitotic,pcr,
432,doi:10.1186/s12896-026-01127-z,PMC13123019,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,7,differentiating;stem_progenitor,flow_cytometry;immunofluorescence;pcr,strain_deformation;viscosity_viscoelasticity
433,doi:10.1186/s12951-020-00765-5,PMC7802323,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,5,migrating,pcr,membrane_tension;strain_deformation;traction_force
434,doi:10.1186/s12967-025-07630-9,PMC12903623,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,3,apoptotic;cancer_tumor;differentiating;epithelial;mitotic;stem_progenitor,immunofluorescence;pcr;single_cell_sequencing;western_blot,
435,doi:10.1186/s12967-026-07864-1,PMC13097837,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check;source_data,7,apoptotic;cancer_tumor;differentiating;epithelial;immune;migrating;stem_progenitor,immunofluorescence;pcr;western_blot,strain_deformation
436,doi:10.1186/s12974-018-1189-2,PMC5952884,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,5,fibroblast;migrating;neural,flow_cytometry,
437,doi:10.1186/s13046-019-1130-2,PMC6429712,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,9,apoptotic;cancer_tumor;epithelial;migrating;mitotic;stem_progenitor,flow_cytometry;immunofluorescence;pcr;western_blot,
438,doi:10.1186/s13048-026-02068-z,PMC13126956,manual_priority,NONE,18,affiliation_resolved_lab_group;calibration;correction_retraction_check;exclusions;independent_replication_check,1,cancer_tumor;epithelial;immune;migrating;mitotic,flow_cytometry;pcr;single_cell_sequencing,
